Year,avgTemp,minTemp,maxTemp,rainFall,avgPrice
20170313,7.9,2.7,13.7,0,4002
20170314,5.5,0.6,11.4,0.6,4089
20170315,4.8,-1.8,12.2,0,4089
20170316,5.6,-1.4,13.1,0,3986
20170317,6.9,-1.2,15.5,0,3986
20170318,8.4,2.3,16.8,0,3986
20170319,9.1,0.7,17.9,0,3986
20170320,8.3,2.1,13.6,2.8,3942
20170321,7.1,2.4,12.5,1.5,3942
20170322,6.9,-0.6,14,0,3942
20170323,8.7,3.8,15.1,0.1,3942
20170324,7.8,2.3,13.3,0,3938
20170325,6.4,4,9.7,6,3938
20170326,6.2,2.8,10.8,1.2,3938
20170327,6,2.4,10.8,1.3,3930
20170328,7.3,0.7,13.6,0.7,3953
20170329,8.5,4,14,1.1,3917
20170330,10.5,2.8,18.4,0,3927
20170331,8.7,6.2,12.1,3.8,3918
20170401,7.5,4.1,12.3,3.4,3918
20170402,8.2,1.7,15.1,0,3918
20170403,11.5,2.9,20.2,0,3918
20170404,13.4,4.1,21.9,0,3918
20170405,13.3,10.2,16.2,17.7,3895
20170406,13.6,10.5,17.1,9.8,3881
20170407,14.2,8.5,21.9,0,3881
20170408,14.9,8.1,23.1,0,3881
20170409,13.4,9.2,18.2,0.6,3881
20170410,13.4,8.3,19.5,0.1,3881
20170411,12.2,8.4,18.2,10.8,3881
20170412,12.3,7.2,17.7,0,3803
20170413,13.1,4.6,20.3,0,3830
20170414,14.7,8.5,20.5,0.9,3790
20170415,17.6,11.3,24.8,0.1,3790
20170416,17.8,10.3,26.6,0,3790
20170417,13.6,10.8,17.2,15.3,3829
20170418,13.3,8.6,20.1,3.1,3714
20170419,13.3,7.4,19.4,0,3701
20170420,12.4,8.9,17.6,0.9,3648
20170421,13,7.1,19.9,0,3681
20170422,13,7,20,0.1,3681
20170423,14,6,21.8,0,3681
20170424,15,6.4,22.5,0,3612
20170425,16.9,11,22.4,0.8,3607
20170426,14.9,10.1,20.1,1.2,3601
20170427,13,6.4,19.3,0,3627
20170428,15.1,6.2,23.3,0,3649
20170429,17.1,8.2,25,0,3649
20170430,19.8,11.9,27.7,0,3649
20170501,17.8,11.3,25.4,0,3649
20170502,16.9,9.4,24.7,0,2987
20170503,18.3,9.5,27.2,0,2987
20170504,19.1,11.3,26.4,0.3,2809
20170505,19.8,15.6,25.1,3.7,2809
20170506,16.7,11.1,22.6,0,2809
20170507,17.3,9.2,24.7,0,2809
20170508,18.2,10.3,24.9,0,2807
20170509,14.9,12.9,19.1,11.2,2807
20170510,15.5,12.6,19.7,1.1,2782
20170511,18.9,12.3,25.8,0.3,2171
20170512,18,14.4,21.8,1.7,2163
20170513,17.5,12.3,24.5,2.9,2163
20170514,16.7,11.3,22.7,0,2163
20170515,16,10.2,21.7,0,2127
20170516,16.5,11.1,22.2,0,2096
20170517,17.4,11,24.7,0.7,2133
20170518,19.7,11.5,27.4,0,2060
20170519,21.5,13.5,29.5,0,2005
20170520,21,13.8,28.4,0,2005
20170521,20.7,13.8,27.9,0,2005
20170522,20.2,13.1,27.3,0,1974
20170523,19.6,13.7,25.5,1.4,1974
20170524,19.8,16,25.4,3.6,1974
20170525,19.6,13.2,27.8,0,2087
20170526,16.1,10.9,21.7,0,2096
20170527,17.5,9.8,25.1,0,2096
20170528,20.6,11.8,28.3,0,2096
20170529,23.4,16.6,30.6,0,2093
20170530,23.1,16.2,30.4,0,2086
20170531,21.6,16.5,27.9,2.5,2105
20170601,21,16.2,27.3,2.6,2004
20170602,19,12.3,25.6,0.1,1995
20170603,19.3,14.2,25.3,0.2,1995
20170604,19.5,11.5,27,0.2,1995
20170605,20.3,13,27.6,0,2010
20170606,17.8,14.5,21.7,10.7,2010
20170607,18.4,15.9,21.2,5.5,2050
20170608,20.5,15.9,26.4,0,2181
20170609,22,15.5,28.6,0.4,2272
20170610,21.2,16.6,26.6,0.4,2272
20170611,20.4,14.2,27.1,0.9,2272
20170612,19.5,14.7,24.8,0,2289
20170613,19.2,14.7,25.4,2.1,2283
20170614,20.7,14.4,27.2,0,2275
20170615,22.6,16,29.8,0,2255
20170616,22.2,16.4,28.7,0,2247
20170617,22.4,16.3,29.3,0,2247
20170618,23.4,16.3,31.2,0,2247
20170619,24.2,17.1,31.7,0,2251
20170620,23.2,18.1,28.7,2.1,2247
20170621,23.4,18.7,29.1,0.3,2252
20170622,23.9,18.2,30.3,0,2267
20170623,24.7,18.6,31.5,0,2259
20170624,23.2,19.3,29,2.5,2259
20170625,22.7,19.1,28.2,10.4,2259
20170626,22.2,19.6,26.8,12.4,2285
20170627,23.1,19.7,28.1,3,2284
20170628,24.2,19.8,29.9,1.5,2256
20170629,23.9,20.4,28.6,5.2,2301
20170630,25.3,20.8,30.4,0.3,2285
20170701,25.3,22.6,29,4,2285
20170702,25.6,23.3,28.8,23.3,2285
20170703,25.6,23.5,29.1,29.4,2356
20170704,25.4,22.9,29.8,20.7,2394
20170705,26,22.5,31.2,1.7,2482
20170706,25.4,22,30.5,15,2594
20170707,26,22.9,29.1,4.4,2570
20170708,25.6,23.4,28.6,24.4,2570
20170709,27,23.4,32,9.6,2570
20170710,26.1,24.1,28.5,26.7,2539
20170711,26.5,23.2,30.7,4.8,2588
20170712,27.2,23.1,32.6,0,2810
20170713,27.1,22.2,33,0,3051
20170714,26.8,22.9,33.2,9.8,3199
20170715,25.5,23.1,28.4,20.7,3199
20170716,26.7,23.7,30.4,25.1,3199
20170717,26.4,23.4,30.6,6.2,3414
20170718,26,23.1,30,3.4,3709
20170719,27.4,23.5,32.8,0,3879
20170720,28.4,23.8,33.6,0,4052
20170721,29.4,25.5,34.1,0.7,4217
20170722,27.8,24.8,32.2,4.6,4217
20170723,26.8,24.4,29.5,13.2,4217
20170724,27.1,24.9,31.2,10,4381
20170725,26.8,23.9,31,10.7,4891
20170726,26,21.7,30.8,0,5055
20170727,25.5,20.4,31.1,0.3,5376
20170728,26,22.2,30.2,11.3,5293
20170729,25.4,23.4,28.5,7.4,5293
20170730,26.1,23,30.6,0.8,5293
20170731,24.8,23.1,27,19.9,5274
20170801,26.6,22.9,31.9,2.2,5481
20170802,27.2,23.8,32,0.4,5409
20170803,27.2,23.1,31.9,0,5438
20170804,28.5,23.5,33.9,0,5401
20170805,29.6,24.7,35.1,0.6,5401
20170806,29.4,25.1,34.8,1.7,5401
20170807,28.5,24.8,33.8,1.6,5478
20170808,27.4,23.5,32.3,0.4,5420
20170809,25.6,23.5,28.4,11.6,5329
20170810,25.6,23.4,29.1,15.7,5273
20170811,25.8,22.3,31.2,8.8,5426
20170812,25.6,21.8,30.3,0.8,5426
20170813,24.1,21.4,26.8,3.1,5426
20170814,22.9,21.4,25.1,42.9,5450
20170815,23.2,21.6,25.2,29.1,5450
20170816,24.6,22,28.3,6.4,5781
20170817,24.5,21.8,28.7,5.3,5924
20170818,25,21.7,29.9,6,6024
20170819,24.9,21.9,29.1,8.1,6024
20170820,24.7,22.7,27.8,24.6,6024
20170821,25.4,23,29.4,26,6535
20170822,26.7,23.4,31.6,8.2,6576
20170823,27.8,24.4,32,10.6,6677
20170824,28,24.7,31.6,14.4,6743
20170825,25.9,21.2,31.3,3,6600
20170826,23.2,17.9,29.6,0,6600
20170827,22.4,16.6,28.6,0,6600
20170828,23.7,18.3,28.8,8.4,6768
20170829,22.3,18.2,26.9,1.1,6800
20170830,19.7,16.6,24,0,6868
20170831,21.1,15.5,27.3,0,6875
20170901,21.3,16,27.6,0,6958
20170902,20.7,15.3,26.5,0,6958
20170903,21.3,15.3,27.8,0,6958
20170904,21.9,17,27.7,0,7125
20170905,20.7,18.1,23.4,1.6,6741
20170906,20.9,18.5,23.9,15.4,6928
20170907,21.4,17.8,26.9,1.2,6775
20170908,22.4,17.7,28.8,0,6770
20170909,22.2,17.4,28.8,0,6770
20170910,22.4,18,27.4,0.2,6770
20170911,20.6,18.2,23.6,46.6,6740
20170912,21.8,17.1,27.8,0,6804
20170913,20.1,14.4,27.2,0,6686
20170914,20.3,13.6,27.2,0,6655
20170915,20.6,16.5,25.3,0,6472
20170916,20.5,16.1,24.8,0.1,6472
20170917,21.1,17,26.1,1.8,6472
20170918,20.7,15.2,27.2,0,6423
20170919,21.9,16.5,27.3,3.5,6316
20170920,19.7,14,24.5,0.4,6288
20170921,18.2,11.8,25.7,0,6281
20170922,19.3,14,26.5,0,6209
20170923,19.9,14.9,26.3,0,6209
20170924,21.1,16,27.6,0,6209
20170925,21.8,16.9,28.5,0,6174
20170926,22.3,16.9,28.3,0,6190
20170927,19.4,17.3,22.6,21,6184
20170928,19.7,15,25.1,0.2,6026
20170929,15.8,10.3,21.8,0,5969
20170930,17.3,9.9,25.9,0,5969
20171001,16.6,12.9,20.3,21.2,5969
20171002,19.9,16.5,24.6,15,5969
20171003,18.1,14.9,23.1,0.6,5969
20171004,17.1,13,22.3,0.1,5969
20171005,16.8,13,21,1.1,5969
20171006,16.5,13.9,19,8.4,5969
20171007,19.4,15.9,24.6,0.1,5969
20171008,20.4,16.3,26.5,0,5969
20171009,20.9,16.4,27.1,0,5969
20171010,20.9,16.8,26.6,1.5,5754
20171011,17.7,14.6,21.8,6.3,5403
20171012,13.1,10.6,15.5,9.3,4986
20171013,13,7.7,19.2,0,4638
20171014,14.1,8.9,20.3,0,4638
20171015,14.7,10,19.4,0.8,4638
20171016,15.5,12.1,20.2,0,4286
20171017,15.1,9.7,21.6,0,3980
20171018,15.6,13,18.7,0.3,3792
20171019,15.3,11.3,20.5,0.5,3398
20171020,15.2,10.1,22.4,0,3243
20171021,15.1,9.4,22.6,0,3243
20171022,15.5,9.4,21.7,0.1,3243
20171023,12.9,8,18.6,0,3140
20171024,11.7,7.3,18.5,0.1,3104
20171025,11.7,6,19.8,0,3094
20171026,12.7,6.9,19.5,0,2974
20171027,14.4,9.6,21.5,0,3061
20171028,15.3,9.2,22.1,0,3061
20171029,12.8,7.6,19.4,1.9,3061
20171030,7.9,2.9,14.1,0,2809
20171031,8.8,1,17.5,0,2754
20171101,12.2,6,18.5,0,2643
20171102,13.4,9,19.3,0.1,2680
20171103,12.1,7.1,18.4,1.3,2587
20171104,8.1,3.6,13.8,1.3,2587
20171105,7.6,1.4,15.7,0,2587
20171106,9.6,2.6,18,0,2640
20171107,13.5,6.4,19.8,0.1,2625
20171108,14.1,7.5,19.6,0,2624
20171109,9.2,2.8,17.6,0,2576
20171110,11.5,4.3,19.4,2,2597
20171111,6.7,1.7,12.1,0,2597
20171112,5.6,-0.6,13.6,0,2597
20171113,8.2,1.2,14.4,0.4,2621
20171114,9.2,4.1,14.4,0,2646
20171115,5.5,1.2,10.3,0,2591
20171116,3.1,-1.6,9.3,0,2414
20171117,5.1,-2,10.4,0.2,2384
20171118,2,-2.1,7.6,0,2384
20171119,0.8,-4.1,5.5,0,2384
20171120,3.1,-1.5,8.3,0,2445
20171121,2.9,-2.7,10.2,0,2461
20171122,5.3,0.1,10.7,0.5,2434
20171123,2.3,-2,6.7,0.6,2599
20171124,1.9,-2.1,6.5,1.3,2622
20171125,4,-3.4,10.4,3.3,2622
20171126,6.3,0.8,12.4,1.3,2622
20171127,3.9,-1.8,11.6,0,2686
20171128,7.3,0.7,14.4,0,2708
20171129,7.5,3.1,12.2,0,2727
20171130,2.1,-1.9,6.6,0,2727
20171201,-0.6,-5.2,4.8,0,2727
20171202,1.3,-4.9,8.1,0,2727
20171203,4.4,-1.7,11,0.5,2727
20171204,2.2,-2.6,6.9,0.2,2677
20171205,-2.3,-6,1.9,0.2,2670
20171206,0.6,-5.2,6.7,0.9,2657
20171207,2.6,-1.9,7.6,0.9,2653
20171208,-1.3,-4.3,2.4,0.2,2688
20171209,0.7,-4.5,6.2,0,2688
20171210,3.5,-1.1,8.9,2.2,2688
20171211,-3,-6.7,1.7,0.2,2637
20171212,-6,-9.7,-1.7,0,2637
20171213,-5.2,-9.6,0.4,0,2637
20171214,-4,-10.5,2.8,0,2635
20171215,-0.8,-7.2,4.7,0,2635
20171216,-1.7,-5.6,2.1,0.2,2635
20171217,-4.4,-9,0.3,0.1,2635
20171218,-0.2,-7.3,5.7,0.3,2743
20171219,-1.3,-5.9,3.4,0.1,2765
20171220,-1.5,-7.8,4.7,0.7,2788
20171221,-0.1,-4.8,5.8,0,2788
20171222,1.7,-4.3,8.5,0,2800
20171223,3.9,-1.1,11,0,2800
20171224,4.3,1.3,8.1,14.2,2800
20171225,0.2,-2.7,3.5,0,2800
20171226,-0.6,-4.9,4.1,0.1,2823
20171227,-3.9,-8,0.7,0,2865
20171228,-1.5,-6.9,3.7,0,2884
20171229,2.9,-2.1,8,0,2901
20171230,2.9,-1.6,7.1,0.6,2901
20171231,2.1,-2,5.8,0.4,2901
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
